413,Wormadam (Trash Cloak),Normal,Flying,60,69,95,69,95,36
414,Mothim,Ghost,Dark,70,94,50,94,50,66
415,Combee,Dragon,Ground,30,30,42,30,42,70
416,Vespiquen,Dragon,Ground,70,80,102,80,102,40
417,Pachirisu,Dragon,Ground,60,45,70,45,90,95
418,Buizel,Dragon,Ground,55,65,35,60,30,85
419,Floatzel,Normal,nan,85,105,55,85,50,115
420,Cherubi,Fighting,nan,45,35,45,62,53,35
421,Cherrim,Fighting,Steel,70,60,70,87,78,85
422,Shellos,Fighting,Steel,76,48,48,57,62,34
423,Gastrodon,Ground,nan,111,83,68,92,82,39
424,Ambipom,Ground,nan,75,100,66,60,66,115
425,Drifloon,Poison,Bug,90,50,34,60,44,70
426,Drifblim,Poison,Dark,150,80,44,90,54,80
427,Buneary,Poison,Fighting,55,66,44,44,56,85
428,Lopunny,Poison,Fighting,65,76,84,54,96,105
428,Lopunny (Mega Lopunny),Grass,nan,65,136,94,54,96,135
429,Mismagius,Water,nan,60,60,60,105,105,105
430,Honchkrow,Water,nan,100,125,52,105,52,71
431,Glameow,Water,Flying,49,55,42,42,37,85
432,Purugly,Grass,Ice,71,82,64,64,59,112
433,Chingling,Grass,Ice,45,30,50,65,50,45
434,Stunky,Grass,Ice,63,63,47,41,41,74
435,Skuntank,Dark,Ice,103,93,67,71,61,84
436,Bronzor,Electric,Steel,57,24,86,24,86,23
437,Bronzong,Normal,nan,67,89,116,79,116,33
438,Bonsly,Ground,Rock,50,80,95,10,45,10
439,Mime Jr.,Grass,nan,20,25,45,70,90,60
440,Happiny,Electric,nan,100,5,5,15,65,30
441,Chatot,Fire,nan,76,65,45,92,42,91
442,Spiritomb,Fairy,Flying,50,92,108,92,108,35
443,Gible,Bug,Flying,58,70,45,40,45,42
444,Gabite,Grass,nan,68,90,65,50,55,82
445,Garchomp,Ice,nan,108,130,95,80,85,102
445,Garchomp (Mega Garchomp),Ground,Flying,108,170,115,120,95,92
446,Munchlax,Ice,Ground,135,85,40,40,85,5
447,Riolu,Normal,nan,40,70,40,35,40,60
448,Lucario,Psychic,Fighting,70,110,70,115,70,90
448,Lucario (Mega Lucario),Psychic,Fighting,70,145,88,140,70,112
449,Hippopotas,Rock,Steel,68,72,78,38,42,32
450,Hippowdon,Ghost,nan,108,112,118,68,72,47
451,Skorupi,Ice,Ghost,40,50,90,30,55,65
452,Drapion,Electric,Ghost,70,90,110,60,75,95
453,Croagunk,Electric,Fire,48,61,40,61,40,50
454,Toxicroak,Electric,Water,83,106,65,86,65,85
455,Carnivine,Electric,Ice,74,100,72,90,72,46
456,Finneon,Electric,Flying,49,49,56,49,61,66
457,Lumineon,Electric,Grass,69,69,76,69,86,91
458,Mantyke,Psychic,nan,45,20,50,60,120,50
459,Snover,Psychic,nan,60,62,50,62,60,40
460,Abomasnow,Psychic,nan,90,92,75,92,85,60
460,Abomasnow (Mega Abomasnow),Steel,Dragon,90,132,105,132,105,30
461,Weavile,Water,Dragon,70,120,65,45,85,125
462,Magnezone,Fire,Steel,70,70,115,130,90,60
463,Lickilicky,Normal,nan,110,85,95,80,95,50
464,Rhyperior,Ghost,Dragon,115,140,130,55,55,40
465,Tangrowth,Ghost,Dragon,100,100,125,110,50,50
466,Electivire,Psychic,nan,75,123,67,95,85,95
467,Magmortar,Water,nan,75,95,67,125,95,83
468,Togekiss,Water,nan,85,50,95,120,115,80
469,Yanmega,Dark,nan,86,76,86,116,56,95
470,Leafeon,Grass,nan,65,110,130,60,65,95
471,Glaceon,Grass,Flying,65,60,110,130,95,65
472,Gliscor,Normal,nan,75,95,125,45,75,95
473,Mamoswine,Psychic,Fire,110,130,80,70,60,80
474,Porygon-Z,Grass,nan,85,80,70,135,75,90
475,Gallade,Grass,nan,68,125,65,65,115,80
475,Gallade (Mega Gallade),Grass,nan,68,165,95,65,115,110
476,Probopass,Fire,nan,60,55,145,75,150,40
477,Dusknoir,Fire,Fighting,45,100,135,65,135,45
478,Froslass,Fire,Fighting,70,80,70,80,70,110
479,Rotom,Water,nan,50,50,77,95,77,91
479,Rotom (Heat Rotom),Water,nan,50,65,107,105,107,86
479,Rotom (Wash Rotom),Water,nan,50,65,107,105,107,86
479,Rotom (Frost Rotom),Normal,nan,50,65,107,105,107,86
479,Rotom (Fan Rotom),Normal,nan,50,65,107,105,107,86
479,Rotom (Mow Rotom),Normal,nan,50,65,107,105,107,86
480,Uxie,Normal,nan,75,75,130,75,130,95
481,Mesprit,Normal,nan,80,105,105,105,105,80
482,Azelf,Dark,nan,75,125,70,125,70,115
483,Dialga,Dark,nan,100,120,120,150,100,90
484,Palkia,Grass,nan,90,120,100,150,120,100
485,Heatran,Grass,nan,91,90,106,130,106,77
486,Regigigas,Fire,nan,110,160,110,80,110,100
487,Giratina (Altered Forme),Fire,nan,150,100,120,100,120,90
487,Giratina (Origin Forme),Water,nan,150,120,100,120,100,90
488,Cresselia,Water,nan,120,70,120,75,130,85
489,Phione,Psychic,nan,80,80,80,80,80,80
490,Manaphy,Psychic,nan,100,100,100,100,100,100
491,Darkrai,Normal,Flying,70,90,90,135,90,125
492,Shaymin (Land Forme),Normal,Flying,100,100,100,100,100,100
492,Shaymin (Sky Forme),Normal,Flying,100,103,75,120,75,127
493,Arceus,Electric,nan,120,120,120,120,120,120
494,Victini,Electric,nan,100,100,100,100,100,100
495,Snivy,Rock,nan,45,45,55,45,55,63
496,Servine,Rock,nan,60,60,75,60,75,83
497,Serperior,Rock,nan,75,75,95,75,95,113
498,Tepig,Psychic,Flying,65,63,45,45,45,45
499,Pignite,Psychic,Flying,90,93,55,70,55,55
500,Emboar,Ground,nan,110,123,65,100,65,65
501,Oshawott,Ground,Steel,55,55,45,63,45,45
502,Dewott,Normal,nan,75,75,60,83,60,60
503,Samurott,Normal,Fairy,95,100,85,108,70,70
504,Patrat,Fighting,nan,45,55,39,35,39,42
505,Watchog,Fighting,nan,60,85,69,60,69,77
506,Lillipup,Fighting,nan,45,60,45,25,45,55
507,Herdier,Water,nan,65,80,65,35,65,60
508,Stoutland,Water,Ground,85,110,90,45,90,80
509,Purrloin,Water,Ground,41,50,37,50,37,66
510,Liepard,Fighting,nan,64,88,50,88,50,106
511,Pansage,Fighting,nan,50,53,48,53,48,64
512,Simisage,Bug,Grass,75,98,63,98,63,101
513,Pansear,Bug,Grass,50,53,48,53,48,64
514,Simisear,Bug,Grass,75,98,63,98,63,101
515,Panpour,Bug,Poison,50,53,48,53,48,64
516,Simipour,Bug,Poison,75,98,63,98,63,101
517,Munna,Bug,Poison,76,25,45,67,55,24
518,Musharna,Grass,Fairy,116,55,85,107,95,29
519,Pidove,Grass,Fairy,50,55,50,36,30,43
520,Tranquill,Grass,nan,62,77,62,50,42,65
521,Unfezant,Grass,nan,80,115,80,65,55,93
522,Blitzle,Water,nan,45,60,32,50,32,76
523,Zebstrika,Ground,Dark,75,100,63,80,63,116
524,Roggenrola,Ground,Dark,55,75,85,25,25,15
525,Boldore,Ground,Dark,70,105,105,50,40,20
526,Gigalith,Fire,nan,85,135,130,60,80,25
527,Woobat,Fire,nan,65,45,43,55,43,72
528,Swoobat,Fire,Psychic,67,57,55,77,55,114
529,Drilbur,Grass,nan,60,85,40,30,45,68
530,Excadrill,Bug,Rock,110,135,60,50,65,88
531,Audino,Bug,Rock,103,60,86,60,86,50
531,Audino (Mega Audino),Dark,Fighting,103,60,126,80,126,50
532,Timburr,Dark,Fighting,75,80,55,25,35,35
533,Gurdurr,Psychic,Flying,85,105,85,40,50,40
534,Conkeldurr,Ghost,nan,105,140,95,55,65,45
535,Tympole,Ghost,nan,50,50,40,50,40,64
536,Palpitoad,Water,Rock,75,65,55,65,55,69
537,Seismitoad,Water,Rock,105,95,75,85,75,74
538,Throh,Rock,Flying,120,100,85,30,85,45
539,Sawk,Rock,Flying,75,125,75,30,75,85
540,Sewaddle,Poison,nan,45,53,70,40,60,42
541,Swadloon,Poison,nan,55,63,90,50,80,42
542,Leavanny,Dark,nan,75,103,80,70,80,92
543,Venipede,Dark,nan,30,45,59,30,39,57
544,Whirlipede,Normal,nan,40,55,99,40,79,47
545,Scolipede,Normal,nan,60,100,89,55,69,112
546,Cottonee,Psychic,nan,40,27,60,37,50,66
547,Whimsicott,Psychic,nan,60,67,85,77,75,116
548,Petilil,Psychic,nan,45,35,50,70,50,30
549,Lilligant,Psychic,nan,70,60,75,110,75,90
550,Basculin,Psychic,nan,70,92,65,80,55,98
551,Sandile,Psychic,nan,50,72,35,35,35,65
552,Krokorok,Water,Flying,60,82,45,45,45,74
553,Krookodile,Water,Flying,95,117,80,65,70,92
554,Darumaka,Ice,nan,70,90,45,15,45,50
554,Darumaka (Galarian form),Ice,nan,70,90,45,15,45,50
555,Darmanitan (Standard Mode),Ice,nan,105,140,55,30,55,95
555,Darmanitan (Zen Mode),Normal,Grass,105,30,105,140,105,55
555,Darmanitan (Galarian form),Normal,Grass,105,140,55,30,55,95
555,Darmanitan (Galarian form - Zen Mode),Electric,Flying,105,160,55,30,55,135
556,Maractus,Bug,nan,75,86,67,106,67,60
557,Dwebble,Bug,Steel,50,65,85,35,35,55
558,Crustle,Grass,Poison,70,105,125,65,75,45
559,Scraggy,Grass,Poison,50,75,70,35,70,48
560,Scrafty,Water,Ghost,65,90,115,45,115,58
561,Sigilyph,Water,Ghost,72,58,80,103,80,97
562,Yamask,Water,nan,38,30,85,55,65,30
562,Yamask (Galarian form),Bug,Electric,38,55,85,30,65,30
563,Cofagrigus,Bug,Electric,58,50,145,95,105,30
564,Tirtouga,Grass,Steel,54,78,103,53,45,22
565,Carracosta,Grass,Steel,74,108,133,83,65,32
566,Archen,Steel,nan,55,112,45,74,45,70
567,Archeops,Steel,nan,75,140,65,112,65,110
568,Trubbish,Steel,nan,50,50,62,40,62,65
569,Garbodor,Electric,nan,80,95,82,60,82,75
570,Zorua,Electric,nan,40,65,40,80,40,65
571,Zoroark,Electric,nan,60,105,60,120,60,105
572,Minccino,Psychic,nan,55,50,40,40,40,75
573,Cinccino,Psychic,nan,75,95,60,65,60,115
574,Gothita,Ghost,Fire,45,30,50,55,65,45
575,Gothorita,Ghost,Fire,60,45,70,75,85,55
576,Gothitelle,Ghost,Fire,70,55,95,95,110,65
577,Solosis,Dragon,nan,45,30,40,105,50,20
578,Duosion,Dragon,nan,65,40,50,125,60,30
579,Reuniclus,Dragon,nan,110,65,75,125,85,30
580,Ducklett,Ice,nan,62,44,50,44,50,55
581,Swanna,Ice,nan,75,87,63,87,63,98
582,Vanillite,Ice,nan,36,50,50,65,60,44
583,Vanillish,Bug,nan,51,65,65,80,75,59
584,Vanilluxe,Bug,nan,71,95,85,110,95,79
585,Deerling,Ground,Electric,60,60,50,40,50,75
586,Sawsbuck,Fighting,nan,80,100,70,60,70,95
587,Emolga,Fighting,nan,55,75,60,75,60,103
588,Karrablast,Dragon,nan,50,75,45,40,45,60
589,Escavalier,Ground,Ghost,70,135,105,60,105,20
590,Foongus,Ground,Ghost,69,55,45,55,55,15
591,Amoonguss,Dark,Steel,114,85,70,85,80,30
592,Frillish,Dark,Steel,55,40,50,65,85,40
593,Jellicent,Normal,nan,100,60,70,85,105,60
594,Alomomola,Normal,Flying,165,75,80,40,45,65
595,Joltik,Normal,Flying,50,47,50,57,50,65
596,Galvantula,Dark,Flying,70,77,60,97,60,108
597,Ferroseed,Dark,Flying,44,50,91,24,86,10
598,Ferrothorn,Fire,nan,74,94,131,54,116,20
599,Klink,Bug,Steel,40,55,70,45,60,30
600,Klang,Dark,Dragon,60,80,95,70,85,50
601,Klinklang,Dark,Dragon,60,100,115,70,85,90
602,Tynamo,Dark,Dragon,35,55,40,45,40,60
603,Eelektrik,Bug,Fire,65,85,70,75,70,40
604,Eelektross,Bug,Fire,85,115,80,105,80,50
605,Elgyem,Steel,Fighting,55,55,55,85,55,30
606,Beheeyem,Rock,Fighting,75,75,75,125,95,40
607,Litwick,Grass,Fighting,50,30,55,65,55,20
608,Lampent,Flying,nan,60,40,60,95,60,55
609,Chandelure,Flying,nan,60,55,90,145,90,80
610,Axew,Electric,Flying,46,87,60,30,40,57
611,Fraxure,Electric,Flying,66,117,70,40,50,67
612,Haxorus,Dragon,Fire,76,147,90,60,70,97
613,Cubchoo,Dragon,Electric,55,70,40,60,40,40
614,Beartic,Ground,Flying,95,130,80,70,80,50
615,Cryogonal,Ground,Flying,80,50,50,95,135,105
616,Shelmet,Dragon,Ice,50,40,85,40,65,25
617,Accelgor,Dragon,Ice,80,70,40,100,60,145
618,Stunfisk,Dragon,Ice,109,66,84,81,99,32
618,Stunfisk (Galarian form),Water,Fighting,109,81,99,66,84,32
619,Mienfoo,Water,Fighting,45,85,50,55,50,65
620,Mienshao,Normal,Psychic,65,125,60,95,60,105
621,Druddigon,Normal,Fighting,77,120,90,60,90,48
622,Golett,Bug,Steel,59,74,50,35,50,35
623,Golurk,Grass,nan,89,124,80,55,80,55
624,Pawniard,Grass,nan,45,85,70,40,40,60
625,Bisharp,Grass,Fighting,65,125,100,60,70,70
626,Bouffalant,Fire,nan,95,110,95,40,95,55
627,Rufflet,Fire,nan,70,83,50,37,50,60
628,Braviary,Fire,Psychic,100,123,75,57,75,80
629,Vullaby,Water,nan,70,55,75,45,65,60
630,Mandibuzz,Water,nan,110,65,105,55,95,80
631,Heatmor,Water,Dark,85,97,66,105,66,65
632,Durant,Normal,nan,58,109,112,48,48,109
633,Deino,Normal,Ground,52,65,50,45,50,38
634,Zweilous,Normal,Flying,72,85,70,65,70,58
635,Hydreigon,Fire,Flying,92,105,90,125,90,98
636,Larvesta,Fire,Flying,55,85,55,50,55,60
637,Volcarona,Bug,nan,85,60,65,135,105,100
638,Cobalion,Bug,nan,91,90,129,90,72,108
639,Terrakion,Bug,Flying,91,129,90,72,90,108
640,Virizion,Fire,Normal,91,90,72,90,129,108
641,Tornadus (Incarnate Forme),Fire,Normal,79,115,70,125,80,111
641,Tornadus (Therian Forme),Fairy,nan,79,100,80,110,90,121
642,Thundurus (Incarnate Forme),Fairy,nan,79,115,70,125,80,111
642,Thundurus (Therian Forme),Fairy,nan,79,105,70,145,80,101
643,Reshiram,Grass,nan,100,120,100,150,120,90
644,Zekrom,Grass,nan,100,150,120,120,100,90
645,Landorus (Incarnate Forme),Fighting,nan,89,125,90,115,80,101
645,Landorus (Therian Forme),Fighting,Dark,89,145,90,105,80,91
646,Kyurem (Normal Kyurem),Normal,nan,125,130,90,130,90,95
646,Kyurem (Black Kyurem),Psychic,nan,125,170,100,120,90,95
646,Kyurem (White Kyurem),Psychic,nan,125,120,90,170,100,95
647,Keldeo,Psychic,nan,91,72,90,129,90,108
648,Meloetta (Aria Forme),Steel,Ghost,100,77,77,128,128,90
648,Meloetta (Pirouette Forme),Steel,Ghost,100,128,90,77,77,128
649,Genesect,Steel,Ghost,71,120,95,120,95,99
650,Chespin,Steel,Ghost,56,61,65,48,45,38
651,Quilladin,Fairy,nan,61,78,95,56,58,57
652,Chesnaught,Fairy,nan,88,107,122,74,75,64
653,Fennekin,Fairy,nan,40,45,40,62,60,60
654,Braixen,Fairy,nan,59,59,58,90,70,73
655,Delphox,Dark,Psychic,75,69,72,114,100,104
656,Froakie,Dark,Psychic,41,56,40,62,44,71
657,Frogadier,Rock,Water,54,63,52,83,56,97
658,Greninja,Rock,Water,72,95,67,103,71,122
658,Greninja (Ash-Greninja),Poison,Water,72,145,67,153,71,132
659,Bunnelby,Poison,Dragon,38,36,38,32,36,57
660,Diggersby,Water,nan,85,56,77,50,77,78
661,Fletchling,Water,nan,45,50,43,40,38,62
662,Fletchinder,Electric,Normal,62,73,55,56,52,84
663,Talonflame,Electric,Normal,78,81,71,74,69,126
664,Scatterbug,Rock,Dragon,38,35,40,27,25,35
665,Spewpa,Rock,Dragon,45,22,60,27,30,29
666,Vivillon,Rock,Ice,80,52,50,90,50,89
667,Litleo,Rock,Ice,62,50,58,73,54,72
668,Pyroar,Fairy,nan,86,68,72,109,66,106
669,Flabébé,Fighting,Flying,44,38,39,61,79,42
670,Floette,Electric,Fairy,54,45,47,75,98,52
671,Florges,Rock,Fairy,78,65,68,112,154,75
672,Skiddo,Dragon,nan,66,65,48,62,57,52
673,Gogoat,Dragon,nan,123,100,62,97,81,68
674,Pancham,Dragon,nan,67,82,62,46,48,43
675,Pangoro,Steel,Fairy,95,124,78,69,71,58
676,Furfrou,Ghost,Grass,75,80,60,65,90,102
677,Espurr,Ghost,Grass,62,48,54,63,60,68
678,Meowstic,Ghost,Grass,74,48,76,83,81,104
679,Honedge,Ghost,Grass,45,80,100,35,37,28
680,Doublade,Ghost,Grass,59,110,150,45,49,35
681,Aegislash (Shield Forme),Ghost,Grass,60,50,140,50,140,60
681,Aegislash (Blade Forme),Ghost,Grass,60,140,50,140,50,60
682,Spritzee,Ghost,Grass,78,52,60,63,65,23
683,Aromatisse,Ghost,Grass,101,72,72,99,89,29
684,Swirlix,Ghost,Grass,62,48,66,59,57,49
685,Slurpuff,Ice,nan,82,80,86,85,75,72
686,Inkay,Ice,nan,53,54,53,37,46,45
687,Malamar,Flying,Dragon,86,92,88,68,75,73
688,Binacle,Flying,Dragon,42,52,67,39,56,50
689,Barbaracle,Fairy,nan,72,105,115,54,86,68
690,Skrelp,Dark,Flying,50,60,60,60,60,30
691,Dragalge,Dragon,Ground,65,75,90,97,123,44
692,Clauncher,Rock,Fairy,50,53,62,58,63,44
693,Clawitzer,Rock,Fairy,71,73,88,120,89,59
694,Helioptile,Psychic,Ghost,44,38,33,61,43,70
695,Heliolisk,Psychic,Dark,62,55,52,109,94,109
696,Tyrunt,Fire,Water,58,89,77,45,45,48
697,Tyrantrum,Grass,Flying,82,121,119,69,59,71
698,Amaura,Grass,Flying,77,59,50,67,63,46
699,Aurorus,Grass,Ghost,123,77,72,99,92,58
700,Sylveon,Fire,nan,95,65,65,110,130,60
701,Hawlucha,Fire,nan,78,92,75,74,63,118
702,Dedenne,Fire,Dark,67,58,57,81,67,101
703,Carbink,Water,nan,50,50,150,50,150,50
704,Goomy,Water,nan,45,50,35,55,75,40
705,Sliggoo,Water,Fairy,68,75,53,83,113,60
706,Goodra,Normal,Flying,90,100,70,110,150,80
707,Klefki,Normal,Flying,57,80,91,80,87,75
708,Phantump,Normal,Flying,43,70,48,50,60,38
709,Trevenant,Normal,nan,85,110,76,65,82,56
710,Pumpkaboo (Small Size),Normal,nan,44,66,70,44,55,56
710,Pumpkaboo (Average Size),Bug,nan,49,66,70,44,55,51
710,Pumpkaboo (Large Size),Bug,Electric,54,66,70,44,55,46
710,Pumpkaboo (Super Size),Bug,Electric,59,66,70,44,55,41
711,Gourgeist (Small Size),Fighting,nan,55,85,122,58,75,99
711,Gourgeist (Average Size),Fighting,Ice,65,90,122,58,75,84
711,Gourgeist (Large Size),Fire,Flying,75,95,122,58,75,69
711,Gourgeist (Super Size),Bug,Fairy,85,100,122,58,75,54
712,Bergmite,Bug,Fairy,55,69,85,32,35,28
713,Avalugg,Rock,nan,95,117,184,44,46,28
714,Noibat,Rock,nan,40,30,35,45,40,55
715,Noivern,Water,nan,85,70,80,97,80,123
716,Xerneas,Poison,Water,126,131,95,131,98,99
717,Yveltal,Poison,Water,126,131,95,131,98,99
718,Zygarde (50% Forme),Ground,nan,108,100,121,81,95,95
718,Zygarde (10% Forme),Ground,nan,54,100,71,61,85,115
718,Zygarde (Complete Forme),Water,Bug,216,100,121,91,95,85
719,Diancie,Water,Bug,50,100,150,100,150,50
719,Diancie (Mega Diancie),Grass,nan,50,160,110,160,110,110
720,Hoopa (Hoopa Confined),Grass,nan,80,110,60,150,130,70
720,Hoopa (Hoopa Unbound),Grass,Fairy,80,160,60,170,130,80
721,Volcanion,Grass,Fairy,80,110,120,130,90,70
722,Rowlet,Poison,Fire,68,55,55,50,50,42
723,Dartrix,Poison,Fire,78,75,75,70,70,52
724,Decidueye,Normal,Fighting,78,107,75,100,100,70
725,Litten,Normal,Fighting,45,65,40,60,40,70
726,Torracat,Grass,nan,65,85,50,80,50,90
727,Incineroar,Grass,nan,95,115,90,80,90,60
728,Popplio,Grass,nan,50,54,54,66,56,40
729,Brionne,Fairy,nan,60,69,69,91,81,50
730,Primarina,Normal,Psychic,80,74,74,126,116,60
731,Pikipek,Fighting,nan,35,75,30,30,30,65
732,Trumbeak,Bug,Water,55,85,50,40,50,75
733,Toucannon,Bug,Water,80,120,75,75,75,60
734,Yungoos,Ghost,Ground,48,70,30,30,30,45
735,Gumshoos,Ghost,Ground,88,110,60,55,60,45
736,Grubbin,Water,nan,47,62,45,55,45,46
737,Charjabug,Normal,nan,57,82,95,55,75,36
738,Vikavolt,Normal,nan,77,70,90,145,75,43
739,Crabrawler,Rock,Flying,47,82,57,42,47,63
740,Crabominable,Normal,nan,97,132,77,62,67,43
741,Oricorio,Fire,Dragon,75,70,70,98,70,93
742,Cutiefly,Electric,Steel,40,45,40,55,40,84
743,Ribombee,Ghost,Fairy,60,55,60,95,70,124
744,Rockruff,Water,Psychic,45,65,40,30,40,60
745,Lycanroc (Midday Form),Normal,Dragon,75,115,65,55,65,112
745,Lycanroc (Midnight Form),Ghost,Grass,85,115,75,55,75,82
745,Lycanroc (Dusk Form),Dragon,nan,75,117,65,55,65,110
746,Wishiwashi (Solo Form),Dragon,Fighting,45,20,20,25,25,40
746,Wishiwashi (School Form),Dragon,Fighting,45,140,130,140,135,30
747,Mareanie,Electric,Fairy,50,53,62,43,52,45
748,Toxapex,Psychic,Fairy,50,63,152,53,142,35
749,Mudbray,Grass,Fairy,70,100,70,45,55,45
750,Mudsdale,Water,Fairy,100,125,100,55,85,35
751,Dewpider,Psychic,nan,38,40,52,40,72,27
752,Araquanid,Psychic,nan,68,70,92,50,132,42
753,Fomantis,Psychic,Steel,40,55,35,50,35,35
754,Lurantis,Psychic,Ghost,70,105,90,80,90,45
755,Morelull,Rock,Poison,40,35,55,65,75,15
756,Shiinotic,Bug,Fighting,60,45,80,90,100,30
757,Salandit,Bug,Fighting,48,44,40,71,40,77
758,Salazzle,Electric,nan,68,64,60,111,60,117
759,Stufful,Steel,Flying,70,75,50,45,50,50
760,Bewear,Grass,Steel,120,125,80,55,60,60
761,Bounsweet,Dark,Dragon,42,30,38,30,38,32
762,Steenee,Psychic,nan,52,40,48,40,48,62
763,Tsareena,Steel,Fairy,72,120,98,50,98,72
764,Comfey,Fighting,Ghost,51,52,90,82,110,100
765,Oranguru,Poison,nan,90,60,80,90,110,60
766,Passimian,Poison,Dragon,100,120,90,40,60,80
767,Wimpod,Rock,Steel,25,35,40,20,30,80
768,Golisopod,Fire,Ghost,75,125,140,60,90,40
769,Sandygast,Electric,nan,55,55,80,70,45,15
770,Palossand,Ghost,Ground,85,75,110,100,75,35
771,Pyukumuku,Water,nan,55,60,130,30,130,5
772,Type: Null,Normal,nan,95,95,95,95,95,59
773,Silvally,Normal,nan,95,95,95,95,95,95
774,Minior (Meteor Form),Rock,Flying,60,60,100,60,100,60
774,Minior (Core Form),Rock,Flying,60,100,60,100,60,120
775,Komala,Normal,nan,65,115,65,75,95,65
776,Turtonator,Fire,Dragon,60,78,135,91,85,36
777,Togedemaru,Electric,Steel,65,98,63,40,73,96
778,Mimikyu,Ghost,Fairy,55,90,80,50,105,96
779,Bruxish,Water,Psychic,68,105,70,70,70,92
780,Drampa,Normal,Dragon,78,60,85,135,91,36
781,Dhelmise,Ghost,Grass,70,131,100,86,90,40
782,Jangmo-o,Dragon,nan,45,55,65,45,45,45
783,Hakamo-o,Dragon,Fighting,55,75,90,65,70,65
784,Kommo-o,Dragon,Fighting,75,110,125,100,105,85
785,Tapu Koko,Electric,Fairy,70,115,85,95,75,130
786,Tapu Lele,Psychic,Fairy,70,85,75,130,115,95
787,Tapu Bulu,Grass,nan,70,130,115,85,95,75
788,Tapu Fini,Water,Fairy,70,75,115,95,130,85
789,Cosmog,Psychic,nan,43,29,31,29,31,37
790,Cosmoem,Psychic,nan,43,29,131,29,131,37
791,Solgaleo,Psychic,Steel,137,137,107,113,89,97
792,Lunala,Psychic,Ghost,137,113,89,137,107,97
793,Nihilego,Rock,Poison,109,53,47,127,131,103
794,Buzzwole,Bug,Fighting,107,139,139,53,53,79
795,Pheromosa,Bug,Fighting,71,137,37,137,37,151
796,Xurkitree,Electric,nan,83,89,71,173,71,83
797,Celesteela,Steel,Flying,97,101,103,107,101,61
798,Kartana,Grass,Steel,59,181,131,59,31,109
799,Guzzlord,Dark,Dragon,223,101,53,97,53,43
800,Necrozma,Psychic,nan,97,107,101,127,89,79
800,Necrozma (Dusk Mane),Psychic,Steel,97,157,127,113,109,77
800,Necrozma (Dawn Wings),Psychic,Ghost,97,113,109,157,127,77
800,Necrozma (Ultra Necrozma),Psychic,Dragon,97,167,97,167,97,129
801,Magearna,Steel,Fairy,80,95,115,130,115,65
802,Marshadow,Fighting,Ghost,90,125,80,90,90,125
803,Poipole,Poison,nan,67,73,67,73,67,73
804,Naganadel,Poison,Dragon,73,73,73,127,73,121
805,Stakataka,Rock,Steel,61,131,211,53,101,13
806,Blacephalon,Fire,Ghost,53,127,53,151,79,107
807,Zeraora,Electric,nan,88,112,75,102,80,143
808,Meltan,Steel,nan,46,65,65,55,35,34
809,Melmetal,Steel,nan,135,143,143,80,65,34
810,Grookey,Grass,nan,50,65,50,40,40,65
811,Thwackey,Grass,nan,70,85,70,55,60,80
812,Rillaboom,Grass,nan,100,125,90,60,70,85
813,Scorbunny,Fire,nan,50,71,40,40,40,69
814,Raboot,Fire,nan,65,86,60,55,60,94
815,Cinderace,Fire,nan,80,116,75,65,75,119
816,Sobble,Water,nan,50,40,40,70,40,70
817,Drizzile,Water,nan,65,60,55,95,55,90
818,Inteleon,Water,nan,70,85,65,125,65,120
819,Skwovet,Normal,nan,70,55,55,35,35,25
820,Greedent,Normal,nan,120,95,95,55,75,20
821,Rookidee,Flying,nan,38,47,35,33,35,57
822,Corvisquire,Flying,nan,68,67,55,43,55,77
823,Corviknight,Flying,Steel,98,87,105,53,85,67
824,Blipbug,Bug,nan,25,20,20,25,45,45
825,Dottler,Bug,Psychic,50,35,80,50,90,30
826,Orbeetle,Bug,Psychic,60,45,110,80,120,90
827,Nickit,Dark,nan,40,28,28,47,52,50
828,Thievul,Dark,nan,70,58,58,87,92,90
829,Gossifleur,Grass,nan,40,40,60,40,60,10
830,Eldegoss,Grass,nan,60,50,90,80,120,60
831,Wooloo,Normal,nan,42,40,55,40,45,48
832,Dubwool,Normal,nan,72,80,100,60,90,88
833,Chewtle,Water,nan,50,64,50,38,38,44
834,Drednaw,Water,Rock,90,115,90,48,68,74
835,Yamper,Electric,nan,59,45,50,40,50,26
836,Boltund,Electric,nan,69,90,60,90,60,121
837,Rolycoly,Rock,nan,30,40,50,40,50,30
838,Carkol,Rock,Fire,80,60,90,60,70,50
839,Coalossal,Rock,Fire,110,80,120,80,90,30
840,Applin,Grass,Dragon,40,40,80,40,40,20
841,Flapple,Grass,Dragon,70,110,80,95,60,70
842,Appletun,Grass,Dragon,110,85,80,100,80,30
843,Silicobra,Ground,nan,52,57,75,35,50,46
844,Sandaconda,Ground,nan,72,107,125,65,70,71
845,Cramorant,Flying,Water,70,85,55,85,95,85
846,Arrokuda,Water,nan,41,63,40,40,30,66
847,Barraskewda,Water,nan,61,123,60,60,50,136
848,Toxel,Electric,Poison,40,38,35,54,35,40
849,Toxtricity (Amped Form),Electric,Poison,75,98,70,114,70,75
849,Toxtricity (Low Key Form),Electric,Poison,75,98,70,114,70,75
850,Sizzlipede,Fire,Bug,50,65,45,50,50,45
851,Centiskorch,Fire,Bug,100,115,65,90,90,65
852,Clobbopus,Fighting,nan,50,68,60,50,50,32
853,Grapploct,Fighting,nan,80,118,90,70,80,42
854,Sinistea,Ghost,nan,40,45,45,74,54,50
